14	136	1	2241
54	733	1	2245
60	231	1	2245
79	87	1	2245
89	39	1	2245
156	205	1	2242
158	258	1	2245
162	75	1	2242
178	55	1	2245
193	215	1	2245
215	8	1	2245
229	118	1	2241
246	21	1	2245
252	193	1	2245
272	63	1	2245
335	232	1	2241
358	26	1	2242
374	249	1	2241
409	36	1	2242
418	223	1	2245
426	110	1	2245
559	87	1	2245
586	93	1	2242
656	103	1	2242
760	41	1	2245
770	58	1	2245
870	28	1	2245
935	17	1	2242
997	19	1	2245
998	101	1	2245
1012	71	1	2245
1072	36	1	2245
1126	17	1	2245
1128	48	1	2245
1129	83	1	2245
1195	153	1	2245
1199	17	1	2241
1346	87	1	2245
1398	9	1	2241
1579	53	1	2245
1692	54	1	2241
1726	27	1	2245
1762	57	1	2242
1797	64	1	2242
1800	12	1	2242
1812	39	1	2245
1831	89	1	2245
1984	19	1	2245
2025	16	1	2242
2045	21	1	2245
2046	105	1	2245
2140	3	1	2241
2173	10	1	2245
2240	20	1	2241
2308	2	1	2241
2325	8	1	2245
2377	9	1	2245
2467	4	1	2241
2561	16	1	2245
2593	11	1	2245
2862	35	1	2245
2884	33	1	2245
3020	26	1	2241
3140	5	1	2245
3206	12	1	2245
3575	14	1	2241
3671	3	1	2242
4714	3	1	2245
5466	1	1	2241
