0	8	1	2691
9	460	1	2691
20	70	1	2699
50	385	1	2691
54	733	2	2691	2699
59	236	2	2691	2699
67	827	1	2697
79	87	1	2699
89	39	1	2699
107	71	1	2694
158	258	1	2691
178	55	1	2699
193	215	1	2691
213	56	1	2691
252	193	2	2691	2699
258	112	1	2691
261	105	1	2694
279	332	2	2691	2694
286	88	1	2691
332	31	1	2691
341	50	1	2691
345	54	1	2691
359	233	1	2691
372	183	1	2694
386	312	1	2691
418	223	2	2691	2699
420	126	1	2691
426	110	1	2699
454	79	1	2694
460	155	1	2691
471	59	1	2691
488	47	1	2694
515	94	1	2691
645	227	1	2697
688	133	1	2699
714	205	1	2691
801	104	1	2691
840	79	1	2699
944	54	1	2694
961	65	1	2694
1036	59	1	2691
1047	144	1	2691
1085	7	1	2691
1128	48	1	2699
1129	83	1	2691
1243	44	1	2699
1261	54	1	2699
1360	64	1	2691
1376	162	1	2699
1399	39	1	2691
1414	282	1	2691
1524	76	1	2691
1531	41	1	2691
1536	15	1	2691
1541	26	1	2694
1740	30	1	2691
1744	14	1	2691
1754	77	1	2699
1767	20	1	2691
1913	6	1	2691
1945	57	1	2694
2071	45	1	2691
2097	35	1	2694
2144	30	1	2691
2172	26	1	2691
2247	22	1	2691
2288	20	1	2691
2325	8	1	2699
2557	10	1	2691
2568	43	1	2691
2690	1	1	2691
2696	2	1	2697
2834	6	1	2697
3558	1	1	2691
3781	1	1	2691
4053	5	1	2691
4245	8	1	2691
4380	1	1	2691
4710	3	1	2699
4970	1	1	2691
5211	1	1	2691
5550	1	1	2691
5557	1	1	2694
6255	1	1	2697
