2	522	1	2547
3	402	2	2542	2544
9	460	1	2547
10	30	1	2548
14	136	1	2548
41	71	1	2542
50	385	2	2542	2547
53	219	1	2544
54	733	2	2547	2548
55	104	1	2544
67	827	1	2542
69	271	1	2544
73	344	2	2544	2547
93	42	1	2542
112	118	1	2547
117	36	1	2544
121	192	1	2547
132	187	1	2544
137	73	1	2544
143	116	1	2544
144	23	1	2542
156	205	1	2544
167	516	1	2544
174	118	1	2544
180	221	1	2547
210	118	1	2547
230	248	1	2544
252	193	1	2547
256	137	2	2542	2544
264	224	1	2544
279	332	1	2547
286	88	1	2547
291	260	1	2547
294	72	1	2544
318	211	1	2544
348	173	1	2544
371	26	1	2547
372	183	1	2542
373	88	1	2547
412	82	1	2547
418	223	1	2548
421	42	1	2547
441	80	1	2544
460	155	1	2548
519	77	1	2548
522	291	1	2544
529	709	1	2544
561	130	1	2547
564	50	1	2544
574	51	1	2544
625	32	1	2544
643	68	1	2544
663	44	1	2548
675	87	1	2542
695	143	1	2544
733	173	1	2544
749	62	1	2544
767	49	1	2544
806	50	1	2544
816	37	1	2542
832	32	1	2544
844	317	1	2544
884	150	1	2544
887	11	1	2544
912	41	1	2544
945	49	1	2544
983	184	1	2544
1014	10	1	2542
1121	109	1	2547
1256	59	1	2548
1324	15	1	2542
1369	7	1	2548
1493	40	1	2542
1564	11	1	2547
1587	16	1	2542
1653	56	1	2542
1729	76	1	2542
1751	26	1	2544
1754	77	2	2547	2548
1801	69	1	2547
1840	13	1	2542
1884	164	1	2548
2021	3	1	2548
2044	29	1	2547
2188	68	1	2547
2314	24	1	2547
2440	12	1	2542
2474	57	1	2544
2664	13	1	2544
4518	3	1	2544
4685	7	1	2544
5125	1	1	2547
6000	1	1	2547
6153	1	1	2542
